id,activity,application,application_id,attachments,attachments.0.content_type,attachments.0.filename,attachments.0.height,attachments.0.id,attachments.0.placeholder,attachments.0.placeholder_version,attachments.0.proxy_url,attachments.0.size,attachments.0.url,attachments.0.width,author.accent_color,author.avatar,author.avatar_decoration_data,author.banner,author.banner_color,author.clan,author.discriminator,author.flags,author.global_name,author.id,author.primary_guild,author.public_flags,author.username,call,call.ended_timestamp,call.participants.0,call.participants.1,channel_id,components,content,date,edited_timestamp,embeds,embeds.0.author.name,embeds.0.author.url,embeds.0.color,embeds.0.description,embeds.0.provider.name,embeds.0.provider.url,embeds.0.thumbnail.flags,embeds.0.thumbnail.height,embeds.0.thumbnail.placeholder,embeds.0.thumbnail.placeholder_version,embeds.0.thumbnail.proxy_url,embeds.0.thumbnail.url,embeds.0.thumbnail.width,embeds.0.title,embeds.0.type,embeds.0.url,embeds.0.video.flags,embeds.0.video.height,embeds.0.video.placeholder,embeds.0.video.placeholder_version,embeds.0.video.proxy_url,embeds.0.video.url,embeds.0.video.width,flags,interaction,mention_channels,mention_everyone,mentions,mentions.0.accent_color,mentions.0.avatar,mentions.0.avatar_decoration_data,mentions.0.banner,mentions.0.banner_color,mentions.0.clan,mentions.0.discriminator,mentions.0.flags,mentions.0.global_name,mentions.0.id,mentions.0.primary_guild,mentions.0.public_flags,mentions.0.username,message_reference,nonce,pinned,position,reactions,referenced_message,resolved,role_subscription_data,sticker_items,stickers,thread,timestamp,tts,type,userName,webhook_id
1244887859459002390,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,https://tenor.com/view/yuuichi-tomodachi-game-yuuichi-katagiri-gif-11525529226853754326,2024-05-28T05:39:54.593Z,,,,,,,Tenor,https://tenor.co,0,480,5vcVBQCGeXB3J4h4eHiHd9afhPio,1,https://images-ext-1.discordapp.net/external/XSL0BK0V6xHOAQA17OHecSwUO82dEt346c0EmBcBqjU/https/media.tenor.com/n_LnxFcAJdYAAAAe/yuuichi-tomodachi-game.png,https://media.tenor.com/n_LnxFcAJdYAAAAe/yuuichi-tomodachi-game.png,320,,gifv,https://tenor.com/view/yuuichi-tomodachi-game-yuuichi-katagiri-gif-11525529226853754326,0,480,5vcVBQCGeXB3J4h4eHiHd9afhPio,1,https://images-ext-1.discordapp.net/external/WyTUtZkBC_1FpgQi3rfi-Wefhc6d488wrt0Krn0aJhE/https/media.tenor.com/n_LnxFcAJdYAAAPo/yuuichi-tomodachi-game.mp4,https://media.tenor.com/n_LnxFcAJdYAAAPo/yuuichi-tomodachi-game.mp4,320,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T05:39:54.593000+00:00,false,0,Deleted User,
1244881604716007465,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,cooked,2024-05-28T05:15:03.346Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T05:15:03.346000+00:00,false,0,Deleted User,
1244881600634687499,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,is my cock,2024-05-28T05:15:02.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T05:15:02.373000+00:00,false,0,Deleted User,
1244881589150941266,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,but,2024-05-28T05:14:59.635Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T05:14:59.635000+00:00,false,0,Deleted User,
1244881586038505503,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,nice,2024-05-28T05:14:58.893Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T05:14:58.893000+00:00,false,0,Deleted User,
1244881490223960074,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,2024-05-28T09:24:18.387000+00:00,304067645416931328,594616562187501588,1240308217976983685,,,2024-05-28T05:14:36.049Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,a8d9a23b96fe4c81bf21ca7fed8d15b1,,,,,0,4194368,SSJBel,304067645416931328,,4194368,strongvstrong,,,false,,,,,,,,,2024-05-28T05:14:36.049000+00:00,false,3,Deleted User,
1244881168617177212,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,summons,2024-05-28T05:13:19.372Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T05:13:19.372000+00:00,false,0,Deleted User,
1244881163261186089,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,wcreen share,2024-05-28T05:13:18.095Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-28T05:13:18.095000+00:00,false,0,Deleted User,
1240337823391813772,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,2024-05-15T16:20:22.713000+00:00,594616562187501588,,1240308217976983685,,,2024-05-15T16:19:41.459Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,a8d9a23b96fe4c81bf21ca7fed8d15b1,,,,,0,4194368,SSJBel,304067645416931328,,4194368,strongvstrong,,,false,,,,,,,,,2024-05-15T16:19:41.459000+00:00,false,3,Deleted User,
1240337682559668378,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,2024-05-15T16:19:40.041000+00:00,594616562187501588,,1240308217976983685,,,2024-05-15T16:19:07.882Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,a8d9a23b96fe4c81bf21ca7fed8d15b1,,,,,0,4194368,SSJBel,304067645416931328,,4194368,strongvstrong,,,false,,,,,,,,,2024-05-15T16:19:07.882000+00:00,false,3,Deleted User,
1240310253820837978,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,no I didnt,2024-05-15T14:30:08.361Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-15T14:30:08.361000+00:00,false,0,Deleted User,
1240310214453100634,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,i dont want to swit h,2024-05-15T14:29:58.975Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-15T14:29:58.975000+00:00,false,0,Deleted User,
1240310198720270387,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,Bro im on my phone,2024-05-15T14:29:55.224Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-15T14:29:55.224000+00:00,false,0,Deleted User,
1240310125789581323,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,you have to do it,2024-05-15T14:29:37.836Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-15T14:29:37.836000+00:00,false,0,Deleted User,
1240310109465346059,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,no nigga,2024-05-15T14:29:33.944Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-15T14:29:33.944000+00:00,false,0,Deleted User,
1240309968494657558,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,Hurry up,2024-05-15T14:29:00.334Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-15T14:29:00.334000+00:00,false,0,Deleted User,
1240309913406935040,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,send,2024-05-15T14:28:47.200Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-15T14:28:47.200000+00:00,false,0,Deleted User,
1240309906859626548,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,no,2024-05-15T14:28:45.639Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-15T14:28:45.639000+00:00,false,0,Deleted User,
1240309902266859731,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,no,2024-05-15T14:28:44.544Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-15T14:28:44.544000+00:00,false,0,Deleted User,
1240309897657192528,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,no,2024-05-15T14:28:43.445Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-15T14:28:43.445000+00:00,false,0,Deleted User,
1240309880405884969,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,now send,2024-05-15T14:28:39.332Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-15T14:28:39.332000+00:00,false,0,Deleted User,
1240309869349965964,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,stfu nigger,2024-05-15T14:28:36.696Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-15T14:28:36.696000+00:00,false,0,Deleted User,
1240309857358188675,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,too much,2024-05-15T14:28:33.837Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-15T14:28:33.837000+00:00,false,0,Deleted User,
1240309849758109788,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,I have to switch,2024-05-15T14:28:32.025Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-15T14:28:32.025000+00:00,false,0,Deleted User,
1240309834671194112,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,No,2024-05-15T14:28:28.428Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-15T14:28:28.428000+00:00,false,0,Deleted User,
1240309830040817666,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,Im already on this account,2024-05-15T14:28:27.324Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-15T14:28:27.324000+00:00,false,0,Deleted User,
1240309782254977123,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,now,2024-05-15T14:28:15.931Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-15T14:28:15.931000+00:00,false,0,Deleted User,
1240309778648141975,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,now,2024-05-15T14:28:15.071Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-15T14:28:15.071000+00:00,false,0,Deleted User,
1240309776685203577,,,,,,,,,,,,,,,,,,,,,0000,0,,456226577798135808,,0,Deleted User,,,,,1240308217976983685,,send,2024-05-15T14:28:14.603Z,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,,false,,,,,,,,,2024-05-15T14:28:14.603000+00:00,false,0,Deleted User,
